Alloy Name,Density,Young's Modulus,Yield Strength,Tensile Strength,Fatigue Strength,Specific Heat,Coefficient of Thermal Expansion,Metal Chemical Notations
"Aluminum 333.0-T5, Permanent Mold Cast","{'metric_value': '2.77', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '73.0', 'metric_unit': 'GPa', 'comment': 'Estimated from 360.0'}",,"{'metric_value': '207', 'metric_unit': 'MPa', 'comment': 'AA'}",,"{'metric_value': '0.963', 'metric_unit': 'J/g-°C', 'comment': 'Typical for cast aluminum'}","[{'value': '20.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '81.8 - 89 %', '81.8 - 89 %', 'As remainder'], ['Copper, Cu', '3.0 - 4.0 %', '3.0 - 4.0 %', ''], ['Iron, Fe', '<= 1.0 %', '<= 1.0 %', ''], ['Magnesium, Mg', '0.05 - 0.50 %', '0.05 - 0.50 %', ''], ['Manganese, Mn', '<= 0.50 %', '<= 0.50 %', ''], ['Nickel, Ni', '<= 0.50 %', '<= 0.50 %', ''], ['Other, total', '<= 0.50 %', '<= 0.50 %', ''], ['Silicon, Si', '8.0 - 10 %', '8.0 - 10 %', ''], ['Titanium, Ti', '<= 0.25 %', '<= 0.25 %', ''], ['Zinc, Zn', '<= 1.0 %', '<= 1.0 %', '']]"
Aluminum 2124-T851 (Extended High Temperature Data),"{'metric_value': '2.78', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '73.1', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '441', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '483', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '125', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '0.882', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '22.9 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '91.2 - 94.7 %', '91.2 - 94.7 %', 'As remainder'], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '3.8 - 4.9 %', '3.8 - 4.9 %', ''], ['Iron, Fe', '<= 0.30 %', '<= 0.30 %', ''], ['Magnesium, Mg', '1.2 - 1.8 %', '1.2 - 1.8 %', ''], ['Manganese, Mn', '0.30 - 0.90 %', '0.30 - 0.90 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.20 %', '<= 0.20 %', ''], ['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', ''], ['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']]"
Aluminum 2219-T351,"{'metric_value': '2.84', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '73.1', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '248', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '359', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}",,"{'metric_value': '0.864', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '22.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '91.5 - 93.8 %', '91.5 - 93.8 %', 'As remainder'], ['Copper, Cu', '5.8 - 6.8 %', '5.8 - 6.8 %', ''], ['Iron, Fe', '<= 0.30 %', '<= 0.30 %', ''], ['Magnesium, Mg', '<= 0.02 %', '<= 0.02 %', ''], ['Manganese, Mn', '0.20 - 0.40 %', '0.20 - 0.40 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.20 %', '<= 0.20 %', ''], ['Titanium, Ti', '0.02 - 0.10 %', '0.02 - 0.10 %', ''], ['Vanadium, V', '0.05 - 0.15 %', '0.05 - 0.15 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', ''], ['Zirconium, Zr', '0.10 - 0.25 %', '0.10 - 0.25 %', '']]"
Aluminum 6061-T913,"{'metric_value': '2.70', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '69.0', 'metric_unit': 'GPa', 'comment': 'Average of Tension and Compression.  In Al alloys, the compressive modulus is typically 2% greater than the tensile modulus'}","{'metric_value': '455', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '460', 'metric_unit': 'MPa', 'comment': ''}",,"{'metric_value': '0.896', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '95.8 - 98.6 %', '95.8 - 98.6 %', 'As remainder'], ['Chromium, Cr', '0.04 - 0.35 %', '0.04 - 0.35 %', ''], ['Copper, Cu', '0.15 - 0.40 %', '0.15 - 0.40 %', ''], ['Iron, Fe', '<= 0.70 %', '<= 0.70 %', ''], ['Magnesium, Mg', '0.80 - 1.2 %', '0.80 - 1.2 %', ''], ['Manganese, Mn', '<= 0.15 %', '<= 0.15 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '0.40 - 0.80 %', '0.40 - 0.80 %', ''], ['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', ''], ['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']]"
Aluminum 4032-O,"{'metric_value': '2.68', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}",,,,,,"[{'value': '19.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '81.1 - 87.2 %', '81.1 - 87.2 %', 'As remainder'], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '0.50 - 1.3 %', '0.50 - 1.3 %', ''], ['Iron, Fe', '<= 1.0 %', '<= 1.0 %', ''], ['Magnesium, Mg', '0.80 - 1.3 %', '0.80 - 1.3 %', ''], ['Nickel, Ni', '0.50 - 1.3 %', '0.50 - 1.3 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '11 - 13.5 %', '11 - 13.5 %', ''], ['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']]"
"Aluminum LM4 As Manufactured, Gravity Die Cast","{'metric_value': '2.77', 'metric_unit': 'g/cc', 'comment': 'AA 319.0'}",,,"{'metric_value': '160', 'metric_unit': 'MPa', 'comment': ''}",,,,"[['Aluminum, Al', '87 - 91.4 %', '87 - 91.4 %', 'As remainder'], ['Copper, Cu', '2.0 - 4.0 %', '2.0 - 4.0 %', ''], ['Iron, Fe', '0.80 %', '0.80 %', ''], ['Lead, Pb', '0.10 %', '0.10 %', ''], ['Magnesium, Mg', '0.20 %', '0.20 %', ''], ['Manganese, Mn', '0.20 - 0.60 %', '0.20 - 0.60 %', ''], ['Nickel, Ni', '0.30 %', '0.30 %', ''], ['Other, each', '0.050 %', '0.050 %', ''], ['Other, total', '0.15 %', '0.15 %', ''], ['Silicon, Si', '4.0 - 6.0 %', '4.0 - 6.0 %', ''], ['Tin, Sn', '0.10 %', '0.10 %', ''], ['Titanium, Ti', '0.20 %', '0.20 %', ''], ['Zinc, Zn', '0.50 %', '0.50 %', '']]"
Aluminum 5356-O,"{'metric_value': '2.64', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}",,,,,,"[{'value': '24.2 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '92.9 - 95.3 %', '92.9 - 95.3 %', 'As remainder'], ['Beryllium, Be', '<= 0.0008 %', '<= 0.0008 %', 'welding electrode and filler wire only'], ['Chromium, Cr', '0.05 - 0.20 %', '0.05 - 0.20 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '4.5 - 5.5 %', '4.5 - 5.5 %', ''], ['Manganese, Mn', '0.05 - 0.20 %', '0.05 - 0.20 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.25 %', '<= 0.25 %', ''], ['Titanium, Ti', '0.06 - 0.20 %', '0.06 - 0.20 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', '']]"
Constellium PLAN 5083 Aluminum Rolled Plate,"{'metric_value': '2.66', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '71.0', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '140', 'metric_unit': 'MPa', 'comment': 'Typical Strength'}",,,,"[{'value': '23.8 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '92.55 - 95.55 %', '92.55 - 95.55 %', 'as balance'], ['Chromium, Cr', '0.050 - 0.25 %', '0.050 - 0.25 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '4.0 - 4.9 %', '4.0 - 4.9 %', ''], ['Manganese, Mn', '0.40 - 1.0 %', '0.40 - 1.0 %', ''], ['Silicon, Si', '<= 0.40 %', '<= 0.40 %', ''], ['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', ''], ['Zr+Ti', '<= 0.15 %', '<= 0.15 %', '']]"
"Aluminum 443.0-F, Sand Cast","{'metric_value': '2.69', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '71.0', 'metric_unit': 'GPa', 'comment': 'Compressive modulus in is typically about 2% higher for Al alloys'}","{'metric_value': '48.3', 'metric_unit': 'MPa', 'comment': 'AA'}","{'metric_value': '117', 'metric_unit': 'MPa', 'comment': 'AA'}","{'metric_value': '55.0', 'metric_unit': 'MPa', 'comment': 'Notch Status unknown, R.R. Moore Test'}","{'metric_value': '0.963', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '22.1 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '90.7 - 95.5 %', '90.7 - 95.5 %', 'As remainder'], ['Chromium, Cr', '<= 0.25 %', '<= 0.25 %', ''], ['Copper, Cu', '<= 0.60 %', '<= 0.60 %', ''], ['Iron, Fe', '<= 0.80 %', '<= 0.80 %', ''], ['Magnesium, Mg', '<= 0.05 %', '<= 0.05 %', ''], ['Manganese, Mn', '<= 0.50 %', '<= 0.50 %', ''], ['Other, total', '<= 0.35 %', '<= 0.35 %', ''], ['Silicon, Si', '4.5 - 6.0 %', '4.5 - 6.0 %', ''], ['Titanium, Ti', '<= 0.25 %', '<= 0.25 %', ''], ['Zinc, Zn', '<= 0.50 %', '<= 0.50 %', '']]"
Aluminum 5154-H34,"{'metric_value': '2.66', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '70.3', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '228', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '290', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '131', 'metric_unit': 'MPa', 'comment': 'completely reversed stress; RR Moore machine/specimen'}","{'metric_value': '0.900', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.9 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '94.3 - 96.8 %', '94.3 - 96.8 %', 'As remainder'], ['Beryllium, Be', '<= 0.0008 %', '<= 0.0008 %', 'welding electrode and filler wire only'], ['Chromium, Cr', '0.15 - 0.35 %', '0.15 - 0.35 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '3.1 - 3.9 %', '3.1 - 3.9 %', ''], ['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.25 %', '<= 0.25 %', ''], ['Titanium, Ti', '<= 0.20 %', '<= 0.20 %', ''], ['Zinc, Zn', '<= 0.20 %', '<= 0.20 %', '']]"
"Aluminum 204.0-T4, Sand Cast","{'metric_value': '2.80', 'metric_unit': 'g/cc', 'comment': 'Value for aluminum 201.0'}","{'metric_value': '71.0', 'metric_unit': 'GPa', 'comment': 'Estimated from 206.0'}","{'metric_value': '193', 'metric_unit': 'MPa', 'comment': 'AA'}","{'metric_value': '310', 'metric_unit': 'MPa', 'comment': 'AA'}",,"{'metric_value': '0.963', 'metric_unit': 'J/g-°C', 'comment': 'Typical for cast aluminum'}","[{'value': '19.3 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '93.3 - 95.5 %', '93.3 - 95.5 %', 'As remainder'], ['Copper, Cu', '4.2 - 5.0 %', '4.2 - 5.0 %', ''], ['Iron, Fe', '<= 0.35 %', '<= 0.35 %', ''], ['Magnesium, Mg', '0.15 - 0.35 %', '0.15 - 0.35 %', ''], ['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', ''], ['Nickel, Ni', '<= 0.05 %', '<= 0.05 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.20 %', '<= 0.20 %', ''], ['Tin, Sn', '<= 0.05 %', '<= 0.05 %', ''], ['Titanium, Ti', '0.15 - 0.30 %', '0.15 - 0.30 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', '']]"
"Aleris Weldural Aluminum Alloy, 700 mm Thickness","{'metric_value': '2.84', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '73.8', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '315', 'metric_unit': 'MPa', 'comment': 'Typical'}","{'metric_value': '395', 'metric_unit': 'MPa', 'comment': 'Typical'}",,,"[{'value': '22.5 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '93 %', '93 %', ''], ['Copper, Cu', '5.8 - 6.8 %', '5.8 - 6.8 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '<= 0.10 %', '<= 0.10 %', ''], ['Manganese, Mn', '0.20 - 0.40 %', '0.20 - 0.40 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.30 %', '<= 0.30 %', ''], ['Titanium, Ti', '0.020 - 0.10 %', '0.020 - 0.10 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', ''], ['Zirconium, Zr', '0.10 - 0.25 %', '0.10 - 0.25 %', '']]"
Aluminum 1060-H18,"{'metric_value': '2.705', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '68.9', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '124', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '131', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '44.8', 'metric_unit': 'MPa', 'comment': 'completely reversed stress; RR Moore machine/specimen'}","{'metric_value': '0.900', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '>= 99.60 %', '>= 99.60 %', 'Specified'], ['Copper, Cu', '<= 0.05 %', '<= 0.05 %', ''], ['Iron, Fe', '<= 0.35 %', '<= 0.35 %', ''], ['Magnesium, Mg', '<= 0.03 %', '<= 0.03 %', ''], ['Manganese, Mn', '<= 0.03 %', '<= 0.03 %', ''], ['Other, each', '<= 0.03 %', '<= 0.03 %', ''], ['Silicon, Si', '<= 0.25 %', '<= 0.25 %', ''], ['Titanium, Ti', '<= 0.03 %', '<= 0.03 %', ''], ['Vanadium, V', '<= 0.05 %', '<= 0.05 %', ''], ['Zinc, Zn', '<= 0.05 %', '<= 0.05 %', '']]"
5754-H24 Aluminum,"{'metric_value': '2.67', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '70.3', 'metric_unit': 'GPa', 'comment': 'AA5154; Average of tension and compression'}","{'metric_value': '215', 'metric_unit': 'MPa', 'comment': '0.2% offset'}","{'metric_value': '270', 'metric_unit': 'MPa', 'comment': ''}",,"{'metric_value': '0.900', 'metric_unit': 'J/g-°C', 'comment': 'AA5154'}","[{'value': '23.9 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '93.6 - 97.3 %', '93.6 - 97.3 %', 'As remainder'], ['Chromium, Cr', '<= 0.30 %', '<= 0.30 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Cr + Mn', '0.10 - 0.60 %', '0.10 - 0.60 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '2.6 - 3.6 %', '2.6 - 3.6 %', ''], ['Manganese, Mn', '<= 0.50 %', '<= 0.50 %', ''], ['Other, each', '<= 0.050 %', '<= 0.050 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.40 %', '<= 0.40 %', ''], ['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', ''], ['Zinc, Zn', '<= 0.20 %', '<= 0.20 %', '']]"
Aluminum 5056-H38,"{'metric_value': '2.64', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '71.0', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '345', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '414', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '152', 'metric_unit': 'MPa', 'comment': 'completely reversed stress; RR Moore machine/specimen'}","{'metric_value': '0.904', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '24.1 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '92.9 - 95.4 %', '92.9 - 95.4 %', 'As remainder'], ['Chromium, Cr', '0.05 - 0.20 %', '0.05 - 0.20 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '4.5 - 5.6 %', '4.5 - 5.6 %', ''], ['Manganese, Mn', '0.05 - 0.20 %', '0.05 - 0.20 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.30 %', '<= 0.30 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', '']]"
"Aluminum 513.0-F, Permanent Mold Cast","{'metric_value': '2.68', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '71.0', 'metric_unit': 'GPa', 'comment': 'Estimated'}","{'metric_value': '82.7', 'metric_unit': 'MPa', 'comment': 'AA'}","{'metric_value': '152', 'metric_unit': 'MPa', 'comment': 'AA'}",,"{'metric_value': '0.963', 'metric_unit': 'J/g-°C', 'comment': 'Typical for cast aluminum'}","[{'value': '24.1 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '91.8 - 95.1 %', '91.8 - 95.1 %', 'As remainder'], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Iron, Fe', '<= 0.40 %', '<= 0.40 %', ''], ['Magnesium, Mg', '3.5 - 4.5 %', '3.5 - 4.5 %', ''], ['Manganese, Mn', '<= 0.30 %', '<= 0.30 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.30 %', '<= 0.30 %', ''], ['Titanium, Ti', '<= 0.20 %', '<= 0.20 %', ''], ['Zinc, Zn', '1.4 - 2.2 %', '1.4 - 2.2 %', '']]"
Aluminum 2090-T83,"{'metric_value': '2.59', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '76.0', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '520', 'metric_unit': 'MPa', 'comment': 'Sheet'}","{'metric_value': '550', 'metric_unit': 'MPa', 'comment': 'Sheet'}","{'metric_value': '110', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '1.203', 'metric_unit': 'J/g-°C@Temperature 100 °C', 'comment': ''}","[{'value': '23.6 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '93.2 - 95.6 %', '93.2 - 95.6 %', 'As remainder'], ['Chromium, Cr', '<= 0.05 %', '<= 0.05 %', ''], ['Copper, Cu', '2.4 - 3.0 %', '2.4 - 3.0 %', ''], ['Iron, Fe', '<= 0.12 %', '<= 0.12 %', ''], ['Lithium, Li', '1.9 - 2.6 %', '1.9 - 2.6 %', ''], ['Magnesium, Mg', '<= 0.25 %', '<= 0.25 %', ''], ['Manganese, Mn', '<= 0.05 %', '<= 0.05 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.10 %', '<= 0.10 %', ''], ['Titanium, Ti', '<= 0.15 %', '<= 0.15 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', ''], ['Zirconium, Zr', '0.08 - 0.15 %', '0.08 - 0.15 %', '']]"
Aluminum 6063-T832,"{'metric_value': '2.70', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '69.0', 'metric_unit': 'GPa', 'comment': 'Average of Tension and Compression.  In Al alloys, the compressive modulus is typically 2% greater than the tensile modulus'}","{'metric_value': '269', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '290', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}",,"{'metric_value': '0.900', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.4 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '<= 97.5 %', '<= 97.5 %', 'As remainder'], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '<= 0.10 %', '<= 0.10 %', ''], ['Iron, Fe', '<= 0.35 %', '<= 0.35 %', ''], ['Magnesium, Mg', '0.45 - 0.90 %', '0.45 - 0.90 %', ''], ['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '0.20 - 0.60 %', '0.20 - 0.60 %', ''], ['Titanium, Ti', '<= 0.10 %', '<= 0.10 %', ''], ['Zinc, Zn', '<= 0.10 %', '<= 0.10 %', '']]"
ALIMEX ACP 5080 Aluminum Cast Plate,"{'metric_value': '2.66', 'metric_unit': 'g/cc', 'comment': ''}","{'metric_value': '70.0', 'metric_unit': 'GPa', 'comment': ''}","{'metric_value': '130', 'metric_unit': 'MPa', 'comment': ''}","{'metric_value': '290', 'metric_unit': 'MPa', 'comment': 'Rm'}",,,,[]
"Aluminum 852.0-T5, Sand Cast","{'metric_value': '2.88', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '71.0', 'metric_unit': 'GPa', 'comment': 'Aluminum 850.0'}","{'metric_value': '124', 'metric_unit': 'MPa', 'comment': 'AA'}","{'metric_value': '165', 'metric_unit': 'MPa', 'comment': 'AA'}",,"{'metric_value': '0.963', 'metric_unit': 'J/g-°C', 'comment': 'Typical for cast aluminum'}","[{'value': '23.2 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '86.6 - 91.3 %', '86.6 - 91.3 %', 'As remainder'], ['Copper, Cu', '1.7 - 2.3 %', '1.7 - 2.3 %', ''], ['Iron, Fe', '<= 0.70 %', '<= 0.70 %', ''], ['Magnesium, Mg', '0.60 - 0.90 %', '0.60 - 0.90 %', ''], ['Manganese, Mn', '<= 0.10 %', '<= 0.10 %', ''], ['Nickel, Ni', '0.90 - 1.5 %', '0.90 - 1.5 %', ''], ['Other, total', '<= 0.30 %', '<= 0.30 %', ''], ['Silicon, Si', '<= 0.40 %', '<= 0.40 %', ''], ['Tin, Sn', '5.5 - 7.0 %', '5.5 - 7.0 %', ''], ['Titanium, Ti', '<= 0.20 %', '<= 0.20 %', '']]"
Aluminum 5005-H14,"{'metric_value': '2.70', 'metric_unit': 'g/cc', 'comment': 'AA; Typical'}","{'metric_value': '68.9', 'metric_unit': 'GPa', 'comment': 'AA; Typical; Average of tension and compression.  Compression modulus is about 2% greater than tensile modulus.'}","{'metric_value': '152', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}","{'metric_value': '159', 'metric_unit': 'MPa', 'comment': 'AA; Typical'}",,"{'metric_value': '0.900', 'metric_unit': 'J/g-°C', 'comment': ''}","[{'value': '23.8 µm/m-°C', 'start_temp': '20.0 °C', 'end_temp': '100 °C'}]","[['Aluminum, Al', '<= 97 %', '<= 97 %', 'As remainder'], ['Chromium, Cr', '<= 0.10 %', '<= 0.10 %', ''], ['Copper, Cu', '<= 0.20 %', '<= 0.20 %', ''], ['Iron, Fe', '<= 0.70 %', '<= 0.70 %', ''], ['Magnesium, Mg', '0.50 - 1.1 %', '0.50 - 1.1 %', ''], ['Manganese, Mn', '<= 0.20 %', '<= 0.20 %', ''], ['Other, each', '<= 0.05 %', '<= 0.05 %', ''], ['Other, total', '<= 0.15 %', '<= 0.15 %', ''], ['Silicon, Si', '<= 0.30 %', '<= 0.30 %', ''], ['Zinc, Zn', '<= 0.25 %', '<= 0.25 %', '']]"
